week,game_date,quarter_seconds_remaining,field_goal_result,kick_distance,score_differential,kicker_player_name,kicker_player_id,season,made
14,2012-12-09,604.0,made,31.0,0.0,S.Hauschka,00-0025944,2012,1
14,2012-12-09,467.0,made,28.0,45.0,S.Hauschka,00-0025944,2012,1
14,2012-12-09,130.0,made,32.0,48.0,S.Hauschka,00-0025944,2012,1
14,2012-12-09,658.0,made,24.0,7.0,G.Gano,00-0026858,2012,1
14,2012-12-09,302.0,made,41.0,10.0,G.Gano,00-0026858,2012,1
14,2012-12-09,3.0,made,31.0,13.0,G.Gano,00-0026858,2012,1
14,2012-12-09,631.0,made,48.0,-7.0,K.Forbath,00-0028787,2012,1
14,2012-12-09,88.0,made,49.0,-4.0,K.Forbath,00-0028787,2012,1
14,2012-12-09,707.0,made,34.0,0.0,K.Forbath,00-0028787,2012,1
14,2012-12-09,520.0,made,37.0,0.0,D.Bailey,00-0028660,2012,1
14,2012-12-09,103.0,made,25.0,4.0,J.Brown,00-0021940,2012,1
14,2012-12-09,209.0,made,33.0,0.0,J.Brown,00-0021940,2012,1
14,2012-12-09,566.0,made,25.0,3.0,J.Brown,00-0021940,2012,1
14,2012-12-09,410.0,made,52.0,6.0,J.Brown,00-0021940,2012,1
14,2012-12-09,4.0,made,40.0,-2.0,D.Bailey,00-0028660,2012,1
14,2012-12-06,315.0,made,43.0,7.0,M.Prater,00-0023853,2012,1
14,2012-12-06,822.0,made,34.0,10.0,M.Prater,00-0023853,2012,1
14,2012-12-06,453.0,made,20.0,6.0,M.Prater,00-0023853,2012,1
14,2012-12-06,23.0,made,33.0,16.0,M.Prater,00-0023853,2012,1
14,2012-12-09,656.0,made,49.0,-14.0,M.Crosby,00-0025580,2012,1
14,2012-12-09,542.0,made,46.0,-3.0,J.Hanson,00-0006800,2012,1
14,2012-12-09,210.0,missed,51.0,0.0,M.Crosby,00-0025580,2012,0
14,2012-12-09,894.0,missed,51.0,0.0,J.Hanson,00-0006800,2012,0
14,2012-12-09,246.0,made,41.0,7.0,M.Crosby,00-0025580,2012,1
14,2012-12-09,12.0,made,34.0,-10.0,J.Hanson,00-0006800,2012,1
14,2012-12-09,477.0,missed,27.0,7.0,R.Succop,00-0026968,2012,0
14,2012-12-09,236.0,made,23.0,-7.0,P.Dawson,00-0004091,2012,1
14,2012-12-09,525.0,made,24.0,10.0,P.Dawson,00-0004091,2012,1
14,2012-12-09,548.0,made,34.0,20.0,P.Dawson,00-0004091,2012,1
14,2012-12-09,815.0,made,28.0,0.0,D.Carpenter,00-0026003,2012,1
14,2012-12-09,484.0,made,30.0,-3.0,D.Akers,00-0000108,2012,1
14,2012-12-09,3.0,made,37.0,0.0,D.Akers,00-0000108,2012,1
14,2012-12-09,417.0,made,53.0,-10.0,D.Carpenter,00-0026003,2012,1
14,2012-12-09,587.0,made,32.0,-7.0,G.Hartley,00-0025824,2012,1
14,2012-12-09,367.0,missed,36.0,4.0,L.Tynes,00-0019778,2012,0
14,2012-12-09,120.0,made,25.0,-4.0,G.Hartley,00-0025824,2012,1
14,2012-12-09,623.0,made,39.0,15.0,L.Tynes,00-0019778,2012,1
14,2012-12-09,407.0,made,31.0,0.0,J.Scobee,00-0022874,2012,1
14,2012-12-09,3.0,missed,55.0,3.0,J.Scobee,00-0022874,2012,0
14,2012-12-09,177.0,made,44.0,4.0,N.Folk,00-0025565,2012,1
14,2012-12-09,436.0,made,28.0,0.0,A.Henery,00-0028058,2012,1
14,2012-12-09,5.0,missed,58.0,10.0,A.Henery,00-0028058,2012,0
14,2012-12-09,453.0,missed,31.0,3.0,A.Henery,00-0028058,2012,0
14,2012-12-09,190.0,made,51.0,0.0,N.Novak,00-0023096,2012,1
14,2012-12-09,54.0,made,39.0,10.0,N.Novak,00-0023096,2012,1
14,2012-12-09,4.0,made,49.0,-13.0,S.Suisham,00-0023001,2012,1
14,2012-12-09,137.0,made,35.0,0.0,R.Lindell,00-0019310,2012,1
14,2012-12-09,10.0,made,40.0,3.0,R.Lindell,00-0019310,2012,1
14,2012-12-09,317.0,missed,57.0,7.0,R.Bironas,00-0020962,2012,0
14,2012-12-09,752.0,made,40.0,0.0,R.Bironas,00-0020962,2012,1
14,2012-12-09,40.0,made,31.0,10.0,R.Bironas,00-0020962,2012,1
14,2012-12-09,633.0,made,25.0,-1.0,R.Bironas,00-0020962,2012,1
14,2012-12-09,388.0,made,53.0,-2.0,A.Vinatieri,00-0016919,2012,1
14,2012-12-09,233.0,made,40.0,1.0,A.Vinatieri,00-0016919,2012,1
15,2012-12-16,10.0,made,33.0,21.0,G.Gano,00-0026858,2012,1
15,2012-12-13,475.0,made,24.0,7.0,J.Brown,00-0021940,2012,1
15,2012-12-13,460.0,made,22.0,-3.0,A.Henery,00-0028058,2012,1
15,2012-12-13,20.0,made,20.0,0.0,A.Henery,00-0028058,2012,1
15,2012-12-13,856.0,made,32.0,11.0,J.Brown,00-0021940,2012,1
15,2012-12-16,436.0,made,27.0,0.0,M.Prater,00-0023853,2012,1
15,2012-12-16,742.0,made,45.0,-17.0,J.Tucker,00-0029597,2012,1
15,2012-12-16,316.0,made,36.0,21.0,M.Prater,00-0023853,2012,1
15,2012-12-16,38.0,missed,45.0,17.0,M.Prater,00-0023853,2012,0
15,2012-12-16,564.0,made,51.0,14.0,J.Feely,00-0019770,2012,1
15,2012-12-16,256.0,made,41.0,-17.0,J.Hanson,00-0006800,2012,1
15,2012-12-16,687.0,missed,43.0,0.0,M.Crosby,00-0025580,2012,0
15,2012-12-16,17.0,made,34.0,-14.0,O.Mare,00-0010373,2012,1
15,2012-12-16,616.0,missed,42.0,11.0,M.Crosby,00-0025580,2012,0
15,2012-12-16,429.0,made,34.0,-11.0,O.Mare,00-0010373,2012,1
15,2012-12-16,710.0,made,29.0,0.0,S.Graham,00-0019536,2012,1
15,2012-12-16,375.0,made,26.0,-10.0,A.Vinatieri,00-0016919,2012,1
15,2012-12-16,234.0,made,35.0,7.0,S.Graham,00-0019536,2012,1
15,2012-12-16,2.0,missed,50.0,10.0,S.Graham,00-0019536,2012,0
15,2012-12-16,456.0,made,27.0,10.0,S.Graham,00-0019536,2012,1
15,2012-12-16,515.0,made,46.0,6.0,S.Graham,00-0019536,2012,1
15,2012-12-16,69.0,made,33.0,9.0,S.Graham,00-0019536,2012,1
15,2012-12-16,603.0,made,37.0,0.0,J.Scobee,00-0022874,2012,1
15,2012-12-16,391.0,made,53.0,-3.0,D.Carpenter,00-0026003,2012,1
15,2012-12-16,340.0,made,30.0,7.0,D.Carpenter,00-0026003,2012,1
15,2012-12-16,64.0,made,31.0,10.0,D.Carpenter,00-0026003,2012,1
15,2012-12-16,108.0,made,20.0,0.0,S.Janikowski,00-0019646,2012,1
15,2012-12-16,643.0,made,50.0,3.0,S.Janikowski,00-0019646,2012,1
15,2012-12-16,100.0,missed,51.0,6.0,S.Janikowski,00-0019646,2012,0
15,2012-12-16,3.0,made,57.0,6.0,S.Janikowski,00-0019646,2012,1
15,2012-12-16,405.0,made,30.0,9.0,S.Janikowski,00-0019646,2012,1
15,2012-12-16,812.0,made,41.0,12.0,S.Janikowski,00-0019646,2012,1
15,2012-12-16,557.0,made,50.0,7.0,B.Walsh,00-0029576,2012,1
15,2012-12-16,195.0,made,38.0,17.0,B.Walsh,00-0029576,2012,1
15,2012-12-16,65.0,missed,57.0,-20.0,G.Zuerlein,00-0029621,2012,0
15,2012-12-16,2.0,made,42.0,20.0,B.Walsh,00-0029576,2012,1
15,2012-12-16,361.0,made,53.0,23.0,B.Walsh,00-0029576,2012,1
15,2012-12-16,336.0,made,51.0,11.0,B.Walsh,00-0029576,2012,1
15,2012-12-16,449.0,missed,30.0,-7.0,L.Tynes,00-0019778,2012,0
15,2012-12-16,626.0,made,38.0,14.0,M.Bryant,00-0020578,2012,1
15,2012-12-16,14.0,made,19.0,24.0,M.Bryant,00-0020578,2012,1
15,2012-12-17,633.0,blocked,46.0,0.0,R.Bironas,00-0020962,2012,0
15,2012-12-17,262.0,made,22.0,0.0,N.Folk,00-0025565,2012,1
15,2012-12-16,521.0,made,50.0,0.0,D.Bailey,00-0028660,2012,1
15,2012-12-16,367.0,made,32.0,-10.0,S.Suisham,00-0023001,2012,1
15,2012-12-16,821.0,made,21.0,0.0,D.Bailey,00-0028660,2012,1
15,2012-12-16,726.0,made,19.0,7.0,S.Hauschka,00-0025944,2012,1
15,2012-12-16,4.0,made,41.0,-17.0,R.Lindell,00-0019310,2012,1
15,2012-12-16,452.0,made,33.0,20.0,S.Hauschka,00-0025944,2012,1
15,2012-12-16,560.0,made,23.0,30.0,S.Hauschka,00-0025944,2012,1
15,2012-12-16,139.0,missed,39.0,7.0,D.Akers,00-0000108,2012,0
15,2012-12-16,515.0,made,32.0,-7.0,S.Gostkowski,00-0024333,2012,1
15,2012-12-16,3.0,made,20.0,11.0,D.Akers,00-0000108,2012,1
15,2012-12-16,120.0,made,28.0,7.0,D.Akers,00-0000108,2012,1
15,2012-12-16,43.0,made,41.0,-10.0,S.Gostkowski,00-0024333,2012,1
15,2012-12-16,807.0,made,25.0,7.0,G.Hartley,00-0025824,2012,1
15,2012-12-16,494.0,made,36.0,31.0,G.Hartley,00-0025824,2012,1
15,2012-12-16,350.0,made,44.0,0.0,K.Forbath,00-0028787,2012,1
16,2012-12-22,18.0,made,34.0,-7.0,J.Hanson,00-0006800,2012,1
16,2012-12-22,7.0,made,38.0,-18.0,J.Hanson,00-0006800,2012,1
16,2012-12-22,809.0,made,20.0,-8.0,J.Hanson,00-0006800,2012,1
16,2012-12-22,189.0,made,20.0,12.0,M.Bryant,00-0020578,2012,1
16,2012-12-23,585.0,blocked,46.0,0.0,N.Kaeding,00-0022737,2012,0
16,2012-12-23,593.0,made,42.0,-7.0,R.Lindell,00-0019310,2012,1
16,2012-12-23,262.0,made,45.0,18.0,N.Kaeding,00-0022737,2012,1
16,2012-12-23,41.0,made,49.0,-7.0,J.Feely,00-0019770,2012,1
16,2012-12-23,142.0,made,35.0,-11.0,J.Feely,00-0019770,2012,1
16,2012-12-23,120.0,blocked,20.0,22.0,O.Mare,00-0010373,2012,0
16,2012-12-23,558.0,missed,24.0,-7.0,S.Suisham,00-0023001,2012,0
16,2012-12-23,117.0,made,41.0,7.0,J.Brown,00-0021940,2012,1
16,2012-12-23,245.0,made,40.0,-3.0,S.Suisham,00-0023001,2012,1
16,2012-12-23,202.0,missed,56.0,0.0,J.Brown,00-0021940,2012,0
16,2012-12-23,111.0,missed,53.0,0.0,S.Suisham,00-0023001,2012,0
16,2012-12-23,8.0,made,43.0,0.0,J.Brown,00-0021940,2012,1
16,2012-12-23,280.0,made,27.0,-7.0,P.Dawson,00-0004091,2012,1
16,2012-12-23,675.0,made,53.0,-11.0,P.Dawson,00-0004091,2012,1
16,2012-12-23,897.0,made,27.0,15.0,M.Prater,00-0023853,2012,1
16,2012-12-23,120.0,made,41.0,19.0,M.Prater,00-0023853,2012,1
16,2012-12-23,503.0,made,47.0,-7.0,R.Succop,00-0026968,2012,1
16,2012-12-23,45.0,missed,43.0,-4.0,R.Succop,00-0026968,2012,0
16,2012-12-23,812.0,made,48.0,4.0,A.Vinatieri,00-0016919,2012,1
16,2012-12-23,11.0,made,36.0,7.0,A.Vinatieri,00-0016919,2012,1
16,2012-12-23,365.0,made,47.0,-3.0,R.Succop,00-0026968,2012,1
16,2012-12-23,655.0,made,51.0,0.0,S.Graham,00-0019536,2012,1
16,2012-12-23,500.0,made,56.0,4.0,B.Walsh,00-0029576,2012,1
16,2012-12-23,41.0,made,41.0,7.0,B.Walsh,00-0029576,2012,1
16,2012-12-23,695.0,made,39.0,10.0,B.Walsh,00-0029576,2012,1
16,2012-12-23,30.0,made,33.0,-13.0,S.Graham,00-0019536,2012,1
16,2012-12-23,368.0,made,41.0,7.0,J.Scobee,00-0022874,2012,1
16,2012-12-23,198.0,made,25.0,-10.0,S.Gostkowski,00-0024333,2012,1
16,2012-12-23,79.0,missed,43.0,7.0,J.Scobee,00-0022874,2012,0
16,2012-12-23,791.0,made,35.0,7.0,J.Scobee,00-0022874,2012,1
16,2012-12-23,329.0,made,49.0,-10.0,S.Gostkowski,00-0024333,2012,1
16,2012-12-23,708.0,made,38.0,0.0,S.Gostkowski,00-0024333,2012,1
16,2012-12-23,527.0,made,42.0,-10.0,J.Scobee,00-0022874,2012,1
16,2012-12-23,859.0,missed,36.0,7.0,G.Hartley,00-0025824,2012,0
16,2012-12-23,4.0,made,37.0,0.0,G.Hartley,00-0025824,2012,1
16,2012-12-23,631.0,made,47.0,-3.0,D.Bailey,00-0028660,2012,1
16,2012-12-23,637.0,made,20.0,0.0,G.Hartley,00-0025824,2012,1
16,2012-12-23,369.0,made,23.0,7.0,J.Tucker,00-0029597,2012,1
16,2012-12-23,321.0,made,21.0,17.0,J.Tucker,00-0029597,2012,1
16,2012-12-23,672.0,made,30.0,20.0,J.Tucker,00-0029597,2012,1
16,2012-12-23,450.0,made,29.0,23.0,J.Tucker,00-0029597,2012,1
16,2012-12-23,388.0,made,21.0,-7.0,S.Janikowski,00-0019646,2012,1
16,2012-12-23,105.0,missed,48.0,4.0,G.Gano,00-0026858,2012,0
16,2012-12-23,801.0,made,31.0,-11.0,S.Janikowski,00-0019646,2012,1
16,2012-12-23,171.0,made,51.0,8.0,G.Gano,00-0026858,2012,1
16,2012-12-23,516.0,made,51.0,-7.0,N.Novak,00-0023096,2012,1
16,2012-12-23,851.0,made,27.0,10.0,N.Novak,00-0023096,2012,1
16,2012-12-23,676.0,made,40.0,-13.0,N.Folk,00-0025565,2012,1
16,2012-12-23,859.0,blocked,21.0,-14.0,D.Akers,00-0000108,2012,0
16,2012-12-23,623.0,made,33.0,-21.0,D.Akers,00-0000108,2012,1
16,2012-12-23,35.0,made,54.0,-25.0,D.Akers,00-0000108,2012,1
16,2012-12-23,328.0,made,29.0,0.0,C.Barth,00-0026138,2012,1
16,2012-12-23,361.0,made,49.0,-4.0,C.Barth,00-0026138,2012,1
16,2012-12-23,879.0,made,26.0,14.0,M.Crosby,00-0025580,2012,1
16,2012-12-23,285.0,made,48.0,17.0,M.Crosby,00-0025580,2012,1
16,2012-12-23,690.0,made,45.0,-7.0,K.Forbath,00-0028787,2012,1
16,2012-12-23,462.0,made,42.0,-4.0,K.Forbath,00-0028787,2012,1
16,2012-12-23,21.0,made,38.0,-6.0,A.Henery,00-0028058,2012,1
16,2012-12-23,486.0,made,30.0,-10.0,A.Henery,00-0028058,2012,1
17,2012-12-30,337.0,made,35.0,0.0,J.Feely,00-0019770,2012,1
17,2012-12-30,827.0,made,31.0,3.0,J.Feely,00-0019770,2012,1
17,2012-12-30,549.0,missed,44.0,-6.0,D.Akers,00-0000108,2012,0
17,2012-12-30,29.0,missed,40.0,1.0,D.Akers,00-0000108,2012,0
17,2012-12-30,670.0,made,43.0,1.0,D.Akers,00-0000108,2012,1
17,2012-12-30,550.0,made,26.0,18.0,D.Akers,00-0000108,2012,1
17,2012-12-30,380.0,made,47.0,0.0,J.Brown,00-0021940,2012,1
17,2012-12-30,149.0,made,32.0,3.0,J.Brown,00-0021940,2012,1
17,2012-12-30,539.0,missed,45.0,1.0,J.Tucker,00-0029597,2012,0
17,2012-12-30,440.0,made,38.0,-1.0,J.Brown,00-0021940,2012,1
17,2012-12-30,86.0,made,49.0,-9.0,J.Tucker,00-0029597,2012,1
17,2012-12-30,344.0,made,20.0,0.0,G.Gano,00-0026858,2012,1
17,2012-12-30,714.0,missed,54.0,3.0,G.Gano,00-0026858,2012,0
17,2012-12-30,44.0,made,31.0,-4.0,G.Gano,00-0026858,2012,1
17,2012-12-30,5.0,made,53.0,1.0,G.Hartley,00-0025824,2012,1
17,2012-12-30,253.0,made,42.0,10.0,G.Gano,00-0026858,2012,1
17,2012-12-30,358.0,made,44.0,0.0,J.Hanson,00-0006800,2012,1
17,2012-12-30,184.0,made,33.0,4.0,O.Mare,00-0010373,2012,1
17,2012-12-30,258.0,missed,43.0,7.0,O.Mare,00-0010373,2012,0
17,2012-12-30,114.0,made,40.0,14.0,O.Mare,00-0010373,2012,1
17,2012-12-30,114.0,made,28.0,3.0,O.Mare,00-0010373,2012,1
17,2012-12-30,651.0,made,20.0,6.0,O.Mare,00-0010373,2012,1
17,2012-12-30,770.0,missed,39.0,0.0,P.Dawson,00-0004091,2012,0
17,2012-12-30,477.0,made,41.0,0.0,S.Suisham,00-0023001,2012,1
17,2012-12-30,232.0,made,51.0,-3.0,P.Dawson,00-0004091,2012,1
17,2012-12-30,424.0,missed,37.0,0.0,K.Forbath,00-0028787,2012,0
17,2012-12-30,854.0,made,48.0,-7.0,D.Bailey,00-0028660,2012,1
17,2012-12-30,652.0,made,54.0,0.0,B.Walsh,00-0029576,2012,1
17,2012-12-30,895.0,made,37.0,10.0,B.Walsh,00-0029576,2012,1
17,2012-12-30,1.0,made,51.0,-13.0,M.Crosby,00-0025580,2012,1
17,2012-12-30,745.0,made,40.0,-3.0,M.Crosby,00-0025580,2012,1
17,2012-12-30,3.0,made,29.0,0.0,B.Walsh,00-0029576,2012,1
17,2012-12-30,12.0,made,51.0,-7.0,S.Graham,00-0019536,2012,1
17,2012-12-30,627.0,made,37.0,-4.0,S.Graham,00-0019536,2012,1
17,2012-12-30,327.0,made,37.0,-1.0,S.Graham,00-0019536,2012,1
17,2012-12-30,798.0,missed,52.0,-5.0,S.Graham,00-0019536,2012,0
17,2012-12-30,750.0,made,48.0,21.0,R.Bironas,00-0020962,2012,1
17,2012-12-30,896.0,made,23.0,-7.0,R.Succop,00-0026968,2012,1
17,2012-12-30,576.0,missed,33.0,-4.0,R.Succop,00-0026968,2012,0
17,2012-12-30,493.0,made,42.0,32.0,M.Prater,00-0023853,2012,1
17,2012-12-30,387.0,missed,41.0,-14.0,N.Kaeding,00-0022737,2012,0
17,2012-12-30,545.0,made,47.0,0.0,N.Folk,00-0025565,2012,1
17,2012-12-30,658.0,made,23.0,-4.0,N.Folk,00-0025565,2012,1
17,2012-12-30,233.0,made,28.0,-1.0,N.Folk,00-0025565,2012,1
17,2012-12-30,802.0,blocked,30.0,-5.0,N.Folk,00-0025565,2012,0
17,2012-12-30,199.0,missed,50.0,5.0,R.Lindell,00-0019310,2012,0
17,2012-12-30,57.0,missed,46.0,5.0,R.Lindell,00-0019310,2012,0
17,2012-12-30,254.0,made,30.0,7.0,N.Novak,00-0023096,2012,1
17,2012-12-30,115.0,missed,28.0,-21.0,A.Henery,00-0028058,2012,0
17,2012-12-30,645.0,made,43.0,0.0,S.Hauschka,00-0025944,2012,1
17,2012-12-30,10.0,missed,51.0,4.0,G.Zuerlein,00-0029621,2012,0
17,2012-12-30,645.0,made,49.0,-4.0,S.Hauschka,00-0025944,2012,1
17,2012-12-30,336.0,made,39.0,1.0,G.Zuerlein,00-0029621,2012,1
17,2012-12-30,687.0,made,25.0,-3.0,G.Zuerlein,00-0029621,2012,1
17,2012-12-30,388.0,made,48.0,0.0,C.Barth,00-0026138,2012,1
17,2012-12-30,147.0,made,28.0,-3.0,M.Bryant,00-0020578,2012,1
17,2012-12-30,187.0,made,22.0,7.0,C.Barth,00-0026138,2012,1
17,2012-12-30,652.0,made,42.0,10.0,C.Barth,00-0026138,2012,1
18,2013-01-05,474.0,made,48.0,0.0,S.Graham,00-0019536,2012,1
18,2013-01-05,791.0,made,27.0,3.0,S.Graham,00-0019536,2012,1
18,2013-01-05,143.0,made,22.0,-1.0,S.Graham,00-0019536,2012,1
18,2013-01-05,473.0,made,34.0,-9.0,J.Brown,00-0021940,2012,1
18,2013-01-05,861.0,made,24.0,6.0,S.Graham,00-0019536,2012,1
18,2013-01-05,548.0,made,47.0,-9.0,J.Brown,00-0021940,2012,1
18,2013-01-06,683.0,made,23.0,0.0,J.Tucker,00-0029597,2012,1
18,2013-01-06,151.0,made,47.0,-3.0,A.Vinatieri,00-0016919,2012,1
18,2013-01-06,3.0,made,52.0,-7.0,A.Vinatieri,00-0016919,2012,1
18,2013-01-06,44.0,made,26.0,-11.0,A.Vinatieri,00-0016919,2012,1
18,2013-01-06,709.0,missed,40.0,-8.0,A.Vinatieri,00-0016919,2012,0
18,2013-01-05,571.0,made,33.0,0.0,B.Walsh,00-0029576,2012,1
18,2013-01-05,209.0,made,20.0,4.0,M.Crosby,00-0025580,2012,1
18,2013-01-06,729.0,made,32.0,-14.0,S.Hauschka,00-0025944,2012,1
18,2013-01-06,4.0,made,29.0,-4.0,S.Hauschka,00-0025944,2012,1
18,2013-01-06,335.0,made,22.0,7.0,S.Hauschka,00-0025944,2012,1
19,2013-01-12,81.0,missed,52.0,7.0,M.Prater,00-0023853,2012,0
19,2013-01-12,804.0,made,47.0,0.0,J.Tucker,00-0029597,2012,1
19,2013-01-12,3.0,made,36.0,0.0,D.Akers,00-0000108,2012,1
19,2013-01-12,518.0,made,31.0,-3.0,M.Crosby,00-0025580,2012,1
19,2013-01-13,840.0,made,27.0,0.0,S.Graham,00-0019536,2012,1
19,2013-01-13,620.0,made,37.0,4.0,S.Gostkowski,00-0024333,2012,1
19,2013-01-13,2.0,made,55.0,-7.0,S.Graham,00-0019536,2012,1
19,2013-01-13,78.0,made,38.0,10.0,S.Gostkowski,00-0024333,2012,1
19,2013-01-13,584.0,made,39.0,0.0,M.Bryant,00-0020578,2012,1
19,2013-01-13,557.0,made,37.0,10.0,M.Bryant,00-0020578,2012,1
19,2013-01-13,13.0,made,49.0,-1.0,M.Bryant,00-0020578,2012,1
20,2013-01-20,385.0,made,31.0,0.0,S.Gostkowski,00-0024333,2012,1
20,2013-01-20,4.0,made,25.0,3.0,S.Gostkowski,00-0024333,2012,1
20,2013-01-20,204.0,made,35.0,7.0,M.Bryant,00-0020578,2012,1
20,2013-01-20,351.0,missed,38.0,-3.0,D.Akers,00-0000108,2012,0
21,2013-02-03,243.0,made,36.0,-7.0,D.Akers,00-0000108,2012,1
21,2013-02-03,3.0,made,27.0,-18.0,D.Akers,00-0000108,2012,1
21,2013-02-03,194.0,made,34.0,-8.0,D.Akers,00-0000108,2012,1
21,2013-02-03,777.0,made,19.0,5.0,J.Tucker,00-0029597,2012,1
21,2013-02-03,263.0,made,38.0,2.0,J.Tucker,00-0029597,2012,1
1,2013-09-08,684.0,made,36.0,-7.0,G.Zuerlein,00-0029621,2013,1
1,2013-09-08,327.0,made,30.0,4.0,J.Feely,00-0019770,2013,1
1,2013-09-08,5.0,missed,50.0,0.0,J.Feely,00-0019770,2013,0
1,2013-09-08,840.0,made,25.0,0.0,G.Zuerlein,00-0029621,2013,1
1,2013-09-08,547.0,made,38.0,-3.0,G.Zuerlein,00-0029621,2013,1
1,2013-09-08,45.0,made,48.0,0.0,G.Zuerlein,00-0029621,2013,1
1,2013-09-08,90.0,made,23.0,7.0,M.Bryant,00-0020578,2013,1
1,2013-09-08,658.0,made,48.0,-10.0,G.Hartley,00-0025824,2013,1
1,2013-09-08,110.0,made,31.0,0.0,G.Hartley,00-0025824,2013,1
1,2013-09-08,196.0,made,22.0,3.0,G.Hartley,00-0025824,2013,1
1,2013-09-05,10.0,made,25.0,0.0,J.Tucker,00-0029597,2013,1
1,2013-09-05,333.0,made,30.0,-18.0,J.Tucker,00-0029597,2013,1
1,2013-09-08,13.0,made,58.0,-7.0,R.Gould,00-0023252,2013,1
1,2013-09-08,97.0,missed,48.0,7.0,P.Dawson,00-0004091,2013,0
1,2013-09-08,861.0,made,27.0,0.0,P.Dawson,00-0004091,2013,1
1,2013-09-08,30.0,made,33.0,3.0,P.Dawson,00-0004091,2013,1
1,2013-09-09,126.0,missed,51.0,-7.0,R.Bullock,00-0029421,2013,0
1,2013-09-09,5.0,made,41.0,0.0,R.Bullock,00-0029421,2013,1
1,2013-09-08,93.0,made,45.0,0.0,C.Sturgis,00-0030390,2013,1
1,2013-09-08,822.0,made,49.0,3.0,C.Sturgis,00-0030390,2013,1
1,2013-09-08,185.0,made,39.0,-6.0,B.Cundiff,00-0020972,2013,1
1,2013-09-08,242.0,made,36.0,10.0,C.Sturgis,00-0030390,2013,1
1,2013-09-08,300.0,made,33.0,-7.0,D.Akers,00-0000108,2013,1
1,2013-09-08,892.0,made,42.0,-4.0,D.Akers,00-0000108,2013,1
1,2013-09-08,407.0,made,52.0,-6.0,B.Walsh,00-0029576,2013,1
1,2013-09-08,291.0,made,48.0,7.0,S.Gostkowski,00-0024333,2013,1
1,2013-09-08,652.0,made,33.0,-4.0,S.Gostkowski,00-0024333,2013,1
1,2013-09-08,9.0,made,35.0,-1.0,S.Gostkowski,00-0024333,2013,1
1,2013-09-08,787.0,made,30.0,0.0,D.Bailey,00-0028660,2013,1
1,2013-09-08,127.0,made,20.0,-3.0,J.Brown,00-0021940,2013,1
1,2013-09-08,607.0,made,38.0,0.0,D.Bailey,00-0028660,2013,1
1,2013-09-08,736.0,made,45.0,10.0,D.Bailey,00-0028660,2013,1
1,2013-09-08,4.0,missed,48.0,-7.0,S.Janikowski,00-0019646,2013,0
1,2013-09-08,346.0,made,38.0,-7.0,S.Janikowski,00-0019646,2013,1
1,2013-09-09,560.0,made,48.0,-7.0,A.Henery,00-0028058,2013,1
1,2013-09-09,390.0,missed,40.0,-26.0,K.Forbath,00-0028787,2013,0
1,2013-09-08,580.0,made,27.0,0.0,S.Hauschka,00-0025944,2013,1
1,2013-09-08,146.0,made,40.0,-4.0,S.Hauschka,00-0025944,2013,1
1,2013-09-08,666.0,made,43.0,-5.0,N.Folk,00-0025565,2013,1
1,2013-09-08,309.0,made,30.0,-2.0,N.Folk,00-0025565,2013,1
1,2013-09-08,38.0,made,37.0,-1.0,R.Lindell,00-0019310,2013,1
1,2013-09-08,15.0,made,48.0,-2.0,N.Folk,00-0025565,2013,1
1,2013-09-08,273.0,made,26.0,5.0,R.Bironas,00-0020962,2013,1
1,2013-09-08,366.0,made,44.0,8.0,R.Bironas,00-0020962,2013,1
1,2013-09-08,237.0,made,27.0,11.0,R.Bironas,00-0020962,2013,1
2,2013-09-15,495.0,missed,42.0,0.0,D.Carpenter,00-0026003,2013,0
2,2013-09-15,646.0,made,55.0,0.0,D.Carpenter,00-0026003,2013,1
2,2013-09-15,652.0,made,20.0,-4.0,D.Carpenter,00-0026003,2013,1
2,2013-09-15,767.0,made,27.0,0.0,G.Gano,00-0026858,2013,1
2,2013-09-15,524.0,made,25.0,3.0,G.Gano,00-0026858,2013,1
2,2013-09-15,438.0,made,48.0,-6.0,D.Carpenter,00-0026003,2013,1
2,2013-09-15,102.0,made,39.0,3.0,G.Gano,00-0026858,2013,1
2,2013-09-15,672.0,missed,50.0,0.0,J.Tucker,00-0029597,2013,0
2,2013-09-15,522.0,made,21.0,0.0,B.Cundiff,00-0020972,2013,1
2,2013-09-15,42.0,missed,44.0,-3.0,J.Tucker,00-0029597,2013,0
2,2013-09-15,11.0,made,51.0,3.0,B.Cundiff,00-0020972,2013,1
2,2013-09-15,306.0,made,51.0,-7.0,D.Bailey,00-0028660,2013,1
2,2013-09-15,13.0,blocked,57.0,-3.0,R.Succop,00-0026968,2013,0
2,2013-09-15,419.0,made,30.0,3.0,D.Bailey,00-0028660,2013,1
2,2013-09-15,850.0,made,40.0,1.0,R.Succop,00-0026968,2013,1
2,2013-09-15,235.0,made,53.0,-4.0,D.Bailey,00-0028660,2013,1
2,2013-09-15,465.0,made,36.0,0.0,J.Brown,00-0021940,2013,1
2,2013-09-15,417.0,made,24.0,-4.0,J.Brown,00-0021940,2013,1
2,2013-09-15,144.0,made,41.0,-1.0,J.Brown,00-0021940,2013,1
2,2013-09-15,52.0,made,42.0,-2.0,M.Prater,00-0023853,2013,1
2,2013-09-15,162.0,made,47.0,15.0,M.Prater,00-0023853,2013,1
2,2013-09-15,213.0,missed,47.0,0.0,D.Akers,00-0000108,2013,0
